Date,EPS Estimate,Reported EPS,Surprise(%),Ticker
2024-10-17 06:00:00-04:00,1.61,1.51,-6.01,MMC
2025-01-30 07:00:00-05:00,1.72,1.59,-7.41,MMC
2025-04-17 07:00:00-04:00,3.0,3.06,2.08,MMC
2025-07-17 06:00:00-04:00,2.66,2.72,2.11,MMC
2025-10-16 06:00:00-04:00,1.78,1.85,4.07,MMC
2020-01-28 06:00:00-05:00,2.1,1.95,-7.23,MMM
2020-04-28 07:00:00-04:00,2.01,2.16,7.31,MMM
2020-07-28 06:00:00-04:00,1.8,1.78,-1.06,MMM
2020-10-27 06:00:00-04:00,2.27,2.43,7.2,MMM
2021-01-26 06:00:00-05:00,2.17,2.38,9.79,MMM
2021-04-27 06:00:00-04:00,2.29,2.77,20.79,MMM
2021-07-27 06:00:00-04:00,2.28,2.59,13.77,MMM
2021-10-26 06:00:00-04:00,2.21,2.45,10.94,MMM
2022-01-25 06:00:00-05:00,2.02,2.31,14.6,MMM
2022-04-26 13:00:00-04:00,2.32,2.65,14.43,MMM
2022-07-26 06:00:00-04:00,2.44,2.48,1.65,MMM
2022-10-25 06:00:00-04:00,2.59,2.69,3.83,MMM
2023-01-24 06:00:00-05:00,2.37,2.28,-3.81,MMM
2023-04-25 06:00:00-04:00,1.6,1.97,23.44,MMM
2023-07-25 06:00:00-04:00,1.76,2.17,23.34,MMM
2023-10-24 06:00:00-04:00,2.35,2.68,14.23,MMM
2024-01-23 06:00:00-05:00,2.31,2.42,4.61,MMM
2024-04-30 06:00:00-04:00,2.11,2.39,13.15,MMM
2024-07-26 06:00:00-04:00,1.68,1.93,14.92,MMM
2024-10-22 06:00:00-04:00,1.9,1.98,4.13,MMM
2025-01-21 06:00:00-05:00,1.54,1.68,9.32,MMM
2025-04-22 06:00:00-04:00,1.76,2.04,16.03,MMM
2025-07-18 06:00:00-04:00,2.01,2.16,7.37,MMM
2025-10-21 06:00:00-04:00,2.07,2.19,5.6,MMM
2020-02-27 16:00:00-05:00,0.23,0.24,0.8,MNST
2020-05-07 17:00:00-04:00,0.24,0.26,6.05,MNST
2020-08-04 16:00:00-04:00,0.25,0.29,19.36,MNST
2020-11-05 16:00:00-05:00,0.31,0.33,4.09,MNST
2021-02-25 16:00:00-05:00,0.31,0.31,-0.01,MNST
2021-05-06 16:00:00-04:00,0.31,0.3,-4.07,MNST
2021-08-05 16:00:00-04:00,0.34,0.38,11.39,MNST
2021-11-04 16:00:00-04:00,0.34,0.32,-6.03,MNST
2022-02-24 16:00:00-05:00,0.3,0.3,-1.09,MNST
2022-05-05 16:00:00-04:00,0.3,0.28,-9.79,MNST
2022-08-04 16:00:00-04:00,0.35,0.26,-26.67,MNST
2022-11-03 16:00:00-04:00,0.3,0.3,-0.4,MNST
2023-02-28 16:00:00-05:00,0.31,0.28,-9.02,MNST
2023-05-04 16:00:00-04:00,0.33,0.38,13.99,MNST
2023-08-03 16:00:00-04:00,0.39,0.39,-0.94,MNST
